id,name,lat,lon,rest_count
2042,Sint-Theobalduskapel,51.32901517,4.949852193,30
2128,0,51.30889485,4.954354532,30
2132,Sint-Pieterskerk,51.32313638,4.948912319,30
117,Heilig Hartkerk,50.92461693,4.412643192,29
297,Sint-Martinuskerk,50.9638924,5.500857199,29
631,Sint-Jozef Werkmankerk,50.99951482,5.508080721,29
845,Allerheiligste Verlosserkerk,50.92826058,4.41069803,29
1269,Onze-Lieve-Vrouw van Altijddurende Bijstandkerk,51.29400026,4.439174494,29
1368,0,50.93663612,4.434378617,29
1376,Sint-Corneliuskerk,50.92387494,4.399235648,29
1630,Sint-Rumolduskerk,50.83428946,4.192070554,29
2105,Onze-Lieve-Vrouw Hemelvaartkerk,50.98772622,5.537959804,29
2428,Sint-Antonius Abtkerk,51.33645796,4.973603481,29
241,Sint-Jan de Doperkerk,51.03093901,3.668762094,28
408,Sint-Martinuskerk,50.92717963,4.455009954,28
455,0,50.87736801,4.753227262,28
467,Sint Gertrudiskerk,50.91259376,4.435146946,28
523,Sint-Denijskerk,51.02285197,3.670434968,28
627,Sint-Niklaaskerk,51.00092556,3.716493755,28
1967,0,51.00124481,3.716242736,28
2100,0,50.90652936,4.681168915,28
2152,jeugdhuis De Bar,50.88455473,4.662897925,28
185,Sint-Amanduskerk,51.10069884,3.764332479,27
1581,Zusters Missionarissen Immaculati Cordis Mariae,50.88376174,4.758336091,27
1674,Sint-Caroluskerk,50.9106263,4.720450849,27
1700,Missiehuis van Scheut,50.88432484,4.759925753,27
1765,Onze-Lieve-Vrouw van de Rozenkranskerk,50.96131372,5.486017765,27
1771,Sint-Katharinakerk,50.90290368,4.516983341,27
1969,0,51.02115042,3.670160679,27
2395,Sint-Franciscusinstituut,51.0186276,3.76941672,27
364,Sint-Jozefkerk,51.040955,4.44381241,26
1130,0,51.25066158,4.530627396,26
1590,Maria Moeder van de Kerk,50.94824105,5.501861173,26
2057,Sint Vincentschool,51.29763804,4.409880135,26
2088,Onze-Lieve-Vrouwkerk,50.90716712,4.674098479,26
245,Sint-Rumolduskerk,50.90985913,4.512207389,25
355,Onze-Lieve-Vrouw Boodschapkerk,50.95774196,4.287343454,25
374,Vzw Borgerstein,51.04060933,4.512737882,25
697,Sint-Martinuskerk,51.13496513,4.44548676,25
750,Sint-Michiel-en-Sint-Reneldiskerk,50.86098259,4.660177572,25
1385,Sint-Antoniuskerk,51.29006839,4.492233644,25
1625,Kapel,50.85341121,4.750110779,25
1672,Sint-Stefanuskerk,50.93097319,4.227588963,25
1807,Sint-Jozefkerk,50.85656741,4.536757885,25
2218,KIDS,50.95023767,5.372257856,25
195,Onze-Lieve-Vrouw-ter-Sneeuwkerk,51.05582985,3.799037791,24
406,0,50.91018723,4.202090863,24
854,Heilige Kruiskerk,51.2193936,4.326468894,24
1823,Oekraïens-Katholieke kerk,50.9996243,5.518637968,24
1828,Sint-Gertrudiskerk,50.87190396,4.176390664,24
1856,Onbevlekt Hart van Maria- en Margaretakerk,51.34176459,3.286327337,24
1859,Heilig Hartkerk,51.35110208,3.291591224,24
1863,Kristus-Koningkapel,51.34257476,3.262009349,24
1867,Heilige Familiekerk,51.34029524,3.260674653,24
2473,Onze-Lieve-Vrouwkerk,50.8001188,4.189483491,24
120,"Onze-Lieve-Vrouw, Koningin van Alle Heiligenkerk",51.2646384,4.533139112,23
148,Onze-Lieve-Vrouw Onbevlekt Ontvangen,51.30542014,4.435276583,23
1703,Onze-Lieve-Vrouw-ten-Boskerk,51.19327259,4.17858617,23
1855,AZ Zeno campus Knokke-Heist,51.33807048,3.304735991,23
1857,0,51.35267977,3.305471275,23
2060,0,51.27903445,4.518752076,23
494,Sint-Pietersbandenkerk,50.99457311,3.746419324,22
1119,Sint-Ritacollege,51.13011192,4.434673065,22
1490,Heilige Familiekerk,51.30167112,4.471254266,22
1702,Onze-Lieve-Vrouwekerk,50.88596336,4.542180111,22
2322,0,51.22269113,4.545394818,22
2381,Heilig Kruiskerk,51.02803202,3.799291522,22
178,Sint-Leonarduskerk,51.133622,4.38759313,21
445,Sint-Martinuskerk,50.91100257,4.196071917,21
1865,Sint-Antonius-Abtkerk,51.33940953,3.235886934,21
1884,Onze-Lieve-Vrouw-Ten-Hemel-Opgenomenkapel,51.18373868,4.545545554,21
2029,Sint-Martinuskerk,50.81220612,4.167006979,21
2033,Sint-Remigiuskerk,50.85266204,4.161597919,21
2064,Sint-Jozefskerk,50.90465854,5.35771176,21
94,Onze-Lieve-Vrouw Onbevlekt Ontvangenkerk,51.12773088,4.472271152,20
161,0,50.88572467,4.549268014,20
492,Sint-Niklaaskerk,51.14362762,4.345663779,20
495,Maria Hemelvaartkerk,50.89816603,4.643938842,20
725,Heilig Kruiskerk,50.85955835,4.763185868,20
1363,Sint-Jozefkapel,51.30912524,4.421746037,20
1673,Onze-Lieve-Vrouw-Geboortekerk,51.1276911,4.495946665,20
1788,Sint-Kwintenkerk,50.80671413,4.154459062,20
1812,Onze-Lieve-Vrouw-Bezoeking,50.93712549,5.384353868,20
2415,Onze-Lieve-Vrouw van Fatimakerk,51.30850595,4.418062736,20
138,Sint-Ursulakerk,50.83166103,4.140596944,19
144,Sint-Elooiskapel,50.98459409,3.722156295,19
284,0,50.82023942,5.214176262,19
323,Onze-Lieve-Vrouw-Geboortekerk,51.3068007,4.404760905,19
1050,Sint-Lambertuskerk,50.79820143,5.176430328,19
1139,Sint-Gangulfuskerk,50.81858507,5.183598644,19
1156,0,50.81329804,5.171590063,19
1162,Salvator Mundikerk,50.83113851,5.198911507,19
1163,Begijnhofkerk,50.82161868,5.193881661,19
1167,Sint-Augustinuskerk,50.82129326,5.175198239,19
1176,Sint Petrus en Paulus kerk,50.80373181,5.154198476,19
1187,Heilig-Kruiskerk,50.82889965,5.186964922,19
1203,Minderbroederskerk,50.81394646,5.185599321,19
1205,Sint-Maartenkerk,50.81573153,5.182315037,19
1518,Jongenstehuis Don Bosco,51.17207018,4.54323601,19
1747,Sint-Catharinakerk,50.87332748,4.156670511,19
1785,Onze-Lieve-Vrouwekerk,51.17106056,4.312043542,19
2071,0,50.81848262,5.19010752,19
2074,Onze-Lieve-Vrouwekerk,50.815591,5.187074618,19
2079,0,50.81807215,5.183049324,19
2082,Sint-Jacobskerk,50.81909302,5.193460772,19
2084,Psychiatrisch Ziekenhuis Asster,50.81183949,5.177100318,19
2312,Sint-Pieterskerk,50.80880534,5.181978578,19
142,Sint-Augustinuskerk,51.0599423,4.483911113,18
322,Sint-Jacobuskerk,51.31641908,4.426833862,18
496,Sint-Katharinakerk,50.81583402,4.552589678,18
499,Sint-Martinuskerk,51.00451549,3.803067622,18
832,Sint-Lambertuskerk,50.96320411,5.354480499,18
1886,Zevenbergen,51.19489844,4.557254388,18
5,Onze-Lieve-Vrouw Onbevlekt Ontvangen,51.13776423,4.336553174,17
59,Sint-Henricuskerk,50.97865514,3.72675992,17
426,Begijnhofkerk,51.02716593,4.097736404,17
466,Sint-Margrietkerk,51.05413647,4.106767248,17
654,Sint-Lutgartkerk,51.02660133,4.124593363,17
760,Sint-Pauluskerk,50.83468732,4.558431459,17
1051,Sint-Laurentiuskerk,50.80223369,5.219092601,17
1056,Onze-Lieve-Vrouw Bezoekingskerk,50.81878565,5.143071942,17
1202,Sint-Eucheriuskapel,50.80004428,5.220135942,17
1348,Sint-Pietrs en Paulusabdij,51.02954357,4.099634642,17
1359,Onze-Lieve-Vrouwekerk,51.03219709,4.094372296,17
1371,Sint-Egidiuskerk,51.01895856,4.110360658,17
1408,Sint-Joriskapel,50.82911804,5.209697432,17
1524,Sint-Jozefkerk,51.31587654,4.460872314,17
1665,0,51.03171631,4.096755875,17
1707,Sint-Gillis-Binnenkerk,51.02731835,4.100679061,17
1716,Sint-Jozef Arbeiderkerk,51.03316956,4.115357274,17
1794,Onze-Lieve-Vrouw-Geboortekerk,51.12227238,3.781025348,17
2147,Onze-Lieve-Vrouw van Zwijvekekerk,51.02044668,4.091686506,17
2325,Onze-Lieve-Vrouw-ten-Hemel-Opgenomenkerk,51.23328575,4.555223029,17
2334,0,50.81127608,5.234778069,17
125,Sint-Niklaaskerk,51.0959804,3.833694069,16
545,Sint-Martinuskerk,50.97135916,3.714940272,16
718,Onze-Lieve-Vrouw Middelareskerk,51.11236447,3.812856075,16
751,Sint-Kwintenkerk,50.89584525,4.767534901,16
803,Sint-Maria Magdalenakerk,50.79886231,4.548886282,16
997,0,51.10866554,4.388110666,16
1078,Basisschool De Wingerd,51.10122896,4.411548364,16
1446,Sint-Jozefskerk,51.303603,4.506349811,16
1652,Sint-Amanduskerk,50.84870957,4.136783624,16
1759,Heilige Maria Magdalenakerk,51.10093298,4.413129762,16
17,Kapel,51.2403904,2.940021059,15
123,Evangelische Christengemeente Zwartberg,51.00872029,5.502908458,15
198,Abij Bethlehem,51.03030898,4.539377195,15
229,Residentie La Foresta,50.83302935,4.693295865,15
361,Heilige Familiekerk,50.90426186,4.166255724,15
370,Sint-Niklaaskerk,51.03312062,4.419101268,15
692,Sint-Aldegondiskerk,50.97951979,3.77225205,15
991,Sint-Antonius van Paduakerk,51.23119856,2.94393162,15
1074,Sint-Lambertuskerk,50.89835305,5.306748466,15
1311,Italiaanse kerk,51.0032385,5.510103596,15
1375,Sint-Ludwinakerk,51.03559105,4.535848811,15
1599,Christus Koningkerk,51.000218,5.530012114,15
1675,0,50.73785366,4.503331124,15
1868,Sint-Vincentiuskerk,51.31518007,3.250405131,15
1876,Heilig Hartkerk,51.13817934,4.559976322,15
1892,Sint-Catharinakerk,51.26294582,4.554309591,15
2360,Sint-Pancratiuskerk,51.19049102,4.560490054,15
294,Sint-Petrus en Pauluskerk,51.12928142,4.335925763,14
1213,Sint-Martinus- en Sint-Ludovicuskerk,50.87841145,4.570314464,14
1459,Sint-Agathakerk,50.92863695,4.724137292,14
1527,Onze-Lieve-Vrouw Onbevlekt,51.12407067,4.550560145,14
1740,0,50.74351224,4.403048422,14
2007,Sint-Hadrianuskerk,50.92670652,4.702472073,14
2022,Sint-Barbarakerk,50.73876247,4.372596216,14
2094,Sint-Amanduskerk,50.90373857,4.558073014,14
19,Sint-Jozefskerk,51.22320659,2.955387495,13
66,Onze-Lieve-Vrouw van Bijstandkerk,51.06611061,4.457515307,13
130,Sint-Pieterskerk,51.14694562,4.299967383,13
243,Sint-Rafaëlkerk,51.20618677,2.858479794,13
342,Sint-Machariuskerk,51.02972407,3.850739083,13
385,Sint-Baafskerk,50.98421601,3.798043283,13
628,Sint-Amanduskerk,51.04709307,4.422598787,13
684,Onze-Lieve-Vrouw van Goede Wilkerk,51.09403817,4.51036598,13
809,0,51.13050202,4.56639188,13
1105,Vrije school De Basis en Klooster,51.0938951,4.498919946,13
1351,Sint-Pieterkerk,50.98408067,4.465066299,13
1356,Onze-Lieve-Vrouw van Goede Bijstandkerk,50.99134394,4.49335544,13
1482,Onze-Lieve-Vrouwkerk,51.02271189,4.548065016,13
1568,Heilig Hart,50.94722384,4.411901541,13
1817,Sint-Martinuskerk,51.09454049,4.500650886,13
1885,Sint-Margaritakerk,51.12829391,4.567762779,13
1896,Zorgcentrum Sint-Lodewijk,51.2634767,4.556935956,13
2496,Sint-Michielskerk,51.10570354,4.454885631,13
286,Salve Mater,50.85490094,4.776852218,12
704,Sint-Elisabeth van Hongarijekerk,50.73329019,4.325376932,12
738,Sint-Catharinakerk,51.09116382,4.393145999,12
797,Sint-Annakerk,51.00868643,3.839742926,12
1081,0,51.09388342,4.493983779,12
1098,0,51.11952145,4.333340938,12
1197,0,50.9027055,5.395680447,12
1330,Sint-Mauruskerk,50.92115195,4.756361262,12
1420,Sint-Servatiuskerk,50.9305367,4.540686043,12
1480,Goddelijk Kind Jezuskerk,51.31516637,4.501611307,12
1522,Sint-Stephanuskerk,50.91896782,4.564800351,12
1550,Heilig Hartkerk,51.09977124,4.368680914,12
1721,Onze-Lieve-Vrouwekerk,50.83079494,4.727229698,12
1877,0,51.14491694,4.575366489,12
1893,0,51.24878065,4.57446399,12
2475,Sint-Judocuskerk,50.74866891,4.518723201,12
31,Sint-Theresiakerk,50.99902408,3.864770265,11
172,Sint-Annakerk,50.96316551,3.755868237,11
419,Sint-Agathakerk,50.96812331,3.793033056,11
563,Sint-Amanduskerk,50.95910212,3.780669237,11
685,Sint-Annakerk,50.83833216,4.662453086,11
698,Sint-Andreas en Ghislenuskerk,51.14602155,4.088653365,11
779,Onze-Lieve-Vrouw van Smartenkapel,51.12115763,4.326076121,11
800,Sint-Baafskerk,50.97107212,3.815528163,11
1102,O.C. Boerenpoort,51.22037344,4.284391672,11
1341,Begraafplaats Nazareth,51.33787712,4.910045603,11
1463,Onze-Lieve-Vrouwkerk,50.94170174,4.549005314,11
1667,Sint-Theresiakerk,51.24629411,2.961255646,11
1735,Sint-Gaugericuskerk,50.7291186,4.299757794,11
1878,Heilig Kruiskerk,51.13588009,4.56893159,11
1879,Zwartzustersklooster,51.12900213,4.573735461,11
1881,Sint-Pieterskapel,51.13053054,4.57485151,11
1883,0,51.14655295,4.605604605,11
1890,Sint-Jacobskapel,51.1307847,4.57038628,11
2025,Onze-Lieve-Vrouwkerk,50.82215078,4.114027024,11
2028,Sint-Jozefkerk,50.87622196,4.129938788,11
2327,Heilige Familiekerk,51.12857457,4.58714964,11
2342,0,51.15277064,4.581734321,11
2365,Sint-Gummaruskerk,51.13002311,4.574586069,11
2378,Sint-Apolloniakerk,51.02917081,4.054558439,11
2387,Heilig Hartbrouwerij,50.9892363,3.835754401,11
2469,Sint-Martinuskerk,50.84069098,4.116090323,11
2487,Sint-Pieterskerk,50.9049543,4.56898384,11
10,Sint-Rikierkerk,51.23514147,2.977563491,10
91,Maria Magdalenakapel,50.82678459,4.688690873,10
122,Onze-Lieve-Vrouw ten Hemel Opgenomenkerk,51.01055484,3.878080883,10
150,Sint-Jozefkerk,51.16033996,4.207559045,10
173,Sint-Jan-Evangelistkerk,50.82754096,4.717864033,10
863,Onze-Lieve-Vrouwekerk,51.22136815,4.282125034,10
904,Sint-Jozefskerk,50.94910884,5.273242752,10
918,Sacramentskapel,50.9567955,5.280143703,10
1031,0,50.9019179,4.625553712,10
1278,Onbevlekt Hart van Mariakerk,51.30939751,5.002268404,10
1346,Sint-Engelbertus en Bernarduskerk,50.99219651,4.416194565,10
1360,Sint-Jozefkerk,51.07974191,4.396814414,10
1377,Grimbergen Abbey Church,50.93347398,4.37133585,10
1393,Onze-Lieve-Vrouw-Onbevlekt-Ontvangenkerk,51.32310864,4.520645145,10
1474,Sint-Gummaruskapel,51.1611978,4.600152214,10
1583,Sint-Pauluskerk,51.19414539,4.096512389,10
1729,Sint-Niklaaskerk,50.79509179,4.118073823,10
1750,Sint-Lambertuskerk,50.85379341,4.782288506,10
1793,Sint-Pieterskerk,51.07801618,4.427007305,10
1795,Sint-Clemenskerk,50.76791662,4.472295753,10
1829,Sint-Pieterskerk,50.87039383,4.794001872,10
1891,Sint-Guibertuskerk,51.23169778,4.583272849,10
2093,Sint-Lambertuskerk,50.84794178,4.590957511,10
2158,koetshuis,51.14451409,4.085180697,10
2296,Sint-Pietersabdij,51.18224581,3.235531266,10
2323,Sint-Gummaruskerk,51.16261382,4.606996296,10
2489,Sint-Laurentiuskerk,50.90134962,4.624474031,10
4,Onze-Lieve-Vrouwkerk,51.10964503,4.327743486,9
65,Sint-Antonius Abtkerk,50.94955445,4.464425777,9
81,Heilige Familiekerk,50.97990615,4.5297863,9
169,Sint-Michielskerk,50.90302743,4.613595789,9
343,Onze-Lieve-Vrouw Hemelvaartkerk,50.92346961,4.004172724,9
371,Sint-Petrus en Pauluskerk,51.14316616,3.765768188,9
642,Harmonium Art Museum,51.08025622,4.365439382,9
724,Onze-Lieve-Vrouwekerk,50.78996447,4.583905399,9
744,Sint-Martinuskerk,50.91689769,4.47581343,9
771,Woestijnkapel,50.81282827,4.080601352,9
776,0,51.08879178,4.3680999,9
790,Sint-Martinuskerk,50.97206648,4.47997845,9
867,Onze-Lieve-Vrouwkerk,50.99239253,4.556203835,9
1097,0,51.19555403,4.093738913,9
1473,Heilig-Hartkerk,50.92792938,4.637023048,9
1641,0,50.77074221,4.503659679,9
1801,Sint-Pieterskerk,50.8609442,4.62866252,9
1999,Politie Bodukap (hoofdcommissariaat),51.05473698,4.544333311,9
2072,Kasteel dErckenteel,50.89914525,5.276567977,9
2127,Onze-Lieve-Vrouw Berg Carmelkerk,51.28717572,4.945269257,9
2134,Onze-Lieve-Vrouw Berg Carmelkerk,51.28729673,4.945383533,9
2146,Onze-Lieve-Vrouw en Sint-Rochuskerk,51.08572026,4.364881593,9
2375,Onze-Lieve-Vrouw-Onbevlekte- Ontvangeniskerk,51.18789903,3.274839678,9
49,Sint-Daniëlkerk,51.07976984,3.878717798,8
105,Onze-Lieve-Vrouw van Zeven Smartenkerk,50.89484692,4.454438221,8
116,Sint-Amanduskerk,50.96676563,5.283153824,8
145,Sint-Amanduskerk,51.05630722,4.372287841,8
151,Sint-Hilariuskerk,50.827472,4.759744224,8
460,ten Beeldeken,50.96361025,4.06153406,8
703,Sint-Gertrudiskerk,51.00741643,3.885468545,8
715,Sint-Pieters-Bandenkerk,50.90092786,4.04506633,8
1214,Salesianen van Don Bosco,50.83046939,4.652785532,8
1326,Onze-Lieve-Vrouwkerk,51.31276505,4.887076881,8
1353,0,50.93130368,4.097348275,8
1544,St. Amanduskerk (Ten Bos),50.91065314,4.082278148,8
1651,Sint-Petrus-en-Pauluskerk,51.25212906,4.276863492,8
1664,Onze-Lieve-Vrouwekerk,50.95174196,4.365588026,8
1822,Sint-Bartholomeuskerk,50.83930206,4.641165311,8
2076,Onze-Lieve-Vrouw Onbevlekt Ontvangenkerk,50.8983837,5.276127088,8
2077,Sint-Niklaaskerk,50.88301461,5.352843927,8
2227,Sint-Jozefskerk,50.90968413,4.028557246,8
2317,Onze-Lieve-Vrouwekerk,51.18158038,4.601584638,8
2493,Sint-Antoniuskerk,50.80733264,4.606657426,8
2498,Sint-Jozefkerk,51.09779137,4.340148056,8
3,Sint-Martinuskerk,51.2134487,4.2573832,7
84,Sint-Catharinakerk,51.33136987,4.365398996,7
155,Sint-Martinuskerk,50.91662244,5.250777269,7
167,Sint-Lambertuskerk,51.09208775,4.305175941,7
175,Heilig Kruiskerk,51.15481878,3.825041516,7
189,Sint-Gertrudiskerk,51.04842674,4.129815091,7
192,Sint-Katharinakerk,51.08912112,4.33126302,7
302,Sint-Servaaskerk,50.90815927,5.41962949,7
373,0,51.05307165,4.355607526,7
477,Kapel Onze-Lieve-Vrouw van Gaverland,51.22590414,4.267328365,7
572,Sint-Jobkerk,51.1734809,4.070397954,7
735,0,51.18658842,4.203895838,7
789,Sint-Clemenskerk,50.96164647,4.456336133,7
795,Onze-Lieve-Vrouw-Tenhemelopnemingskerk,50.94770948,5.2532467,7
838,Onze-Lieve-Vrouw en Sint-Petruskerk,51.13299316,3.862188711,7
916,Kleuterschool,50.97526417,5.386725536,7
977,WZC Sint-Vincentius,51.13509885,3.862758457,7
1159,Sint-Rochuskapel,50.90251485,5.410906008,7
1172,Sint-Servatiuskerk,51.37156481,4.994843191,7
1357,Sint-Hubertuskerk,50.96003483,4.497865462,7
1425,0,51.27467271,4.976205663,7
1513,Heilige Geest,51.02335634,4.580672624,7
1529,Sint-Catharinakerk,51.07011536,4.532508391,7
1571,Sint-Martinuskerk,50.94706331,4.098825019,7
1572,Sint-Niklaaskerk,51.06430898,4.361675414,7
1618,Sint-Baafskerk,51.14712577,3.821451634,7
1684,Onze-Lieve-Vrouw-Hemelvaartkerk,51.20087068,2.976373375,7
1779,Heilig Hartkerk,50.93606983,5.41971879,7
1843,Onze-Lieve-Vrouwekerk,51.12762603,4.291054662,7
1844,Kapel Onze-Lieve-Vrouw van Steenbergen,50.82199367,4.663606291,7
1866,Sint-Donaaskerk,51.33173656,3.207395149,7
1931,Onze-Lieve-Vrouw Hemelvaartkerk,50.97181831,4.06676099,7
2129,Vrijetijdshuis De Moer,51.30352027,4.881406353,7
2133,Onze-Lieve-Vrouw van Lourdeskerk,51.30231409,4.560364515,7
2143,Kapel Sint-Jozef-Ambachtsman,51.05655821,4.364480665,7
2185,Sint-Jan Evangelistkerk,51.22311159,4.258449711,7
2212,Sint-Eligiuskerk,50.97813184,5.353496232,7
2392,WZC Denderrust,50.97359546,4.065536576,7
2455,Onze-Lieve-Vrouw van Troost ter Warande,51.15645703,3.836101118,7
2492,Sint-Veronakapel,50.8557961,4.611564236,7
29,Sint-Dionysiuskerk,51.35389706,4.397389462,6
47,Sint-Martinuskerk,50.96969047,3.861974719,6
58,Sint-Eventius,50.97498725,5.469420098,6
73,0,50.89525392,4.043479832,6
85,Onze-Lieve-Vrouwekerk,51.00057114,4.12926689,6
152,Sint-Gorikskerk,50.90219989,4.005687305,6
157,Sint-Pieterskerk,51.07666363,4.276060988,6
238,Sint-Quintinuskerk,50.99143017,5.367973361,6
296,Sint-Margarethakerk,51.10641621,4.298056927,6
301,d Oude Kapel,51.04547261,3.943889676,6
311,Onze-Lieve-Vrouw en Sint-Jobkerk,51.32004332,5.085885275,6
332,Sint-Jan Onthoofdingkerk,51.01394655,3.928273259,6
335,Sint-Martinuskerk,51.00139379,4.084052073,6
339,Sint-Martinuskerk,50.92538606,3.790213279,6
340,0,50.95633839,3.830334669,6
448,0,50.90746067,5.424320614,6
451,Sint-Corneliuskerk,51.1746603,2.937110951,6
461,Sint-Denijskerk,51.03667034,3.918620083,6
472,Onze-Lieve-Vrouw-Hemelvaartkerk,51.009379,4.061580663,6
501,Sint-Gangulphuskerk,50.94545082,3.80373573,6
552,Sint-Martinuskerk,50.9334663,3.976677384,6
570,0,50.90538261,3.143655588,6
584,Sint-Barbarakerk,51.17432598,3.785782061,6
604,Sint-Martinuskerk,50.95744385,3.902092559,6
619,Sint-Martinuskerk,50.98101796,3.872503035,6
691,Sint-Jozefkerk,51.0602495,4.280667491,6
766,Sint-Christoffelkerk,50.93733956,3.784970849,6
782,Sint-Eligiuskerk,51.10715637,3.900057814,6
847,Sint-Jan Baptist en Sint-Amanduskerk,51.06655621,4.40711922,6
866,Sint-Pieterskerk,50.95146105,4.709387965,6
901,Sint-Henricuskerk,50.92099084,3.116585474,6
1015,Sint-Adrianuskerk,51.39169296,5.016244035,6
1122,Sint-Stefaanskerk,51.10360295,4.269186013,6
1127,Sint-Jan de Evangelistkerk,51.12518882,4.272186656,6
1152,Onze-Lieve-Vrouwekerk,50.9405483,3.059790405,6
1194,no,50.89422481,5.266505255,6
1209,Sint-Jobkerk,51.28953162,5.053141814,6
1366,Onze-Lieve-Vrouw-ten-Traankerk,51.07398656,4.294585338,6
1370,Sint-Niklaaskerk,50.93338786,4.497067366,6
1403,Sint-Willibrorduskerk,51.3588552,4.864258413,6
1435,Zuster van de Heilige Jozef,51.18223977,3.190498943,6
1452,Onze-Lieve-Vrouw-van-de-Rozenkranskerk,51.39694726,4.938202438,6
1489,Sint-Lambertuskerk,51.3192192,4.856189386,6
1502,0,51.35500732,5.059946896,6
1515,Sint-Jozefkerk,50.94598185,4.583074722,6
1603,Onze-Lieve-Vrouw Onbevlekt van Lourdeskapel,50.83501493,4.793160766,6
1662,0,50.9097371,3.990444779,6
1692,Sint Idesbald,50.95780918,3.097497811,6
1743,Onze-Lieve-Vrouw-en-Sint-Leodegariuskerk,51.09986983,4.235364043,6
1939,Sint-Jozefkerk,50.91979899,3.987942624,6
1946,Onze-Lieve-Vrouw Hemelvaartkerk,51.04681009,3.946198011,6
1965,Parochiecentrum Christus Koning,50.99846068,3.889409337,6
1977,Sint-Denijskerk,50.98905103,3.929957749,6
2004,Montfortcollege,50.94257067,4.739330732,6
2131,Onze-Lieve-Vrouw der Stilte,51.38341977,4.899594064,6
2136,Afscheidsruimte,50.93644995,3.097414557,6
2209,Sint-Jan Baptist de la Sallekerk,50.97122085,5.448499998,6
2213,0,50.95307808,5.421592822,6
2219,Sint-Jozefskerk,50.99414866,5.340170217,6
2283,0,50.99308309,5.363332724,6
2297,Sint-Amanduskerk,50.97828318,3.082062058,6
2401,Sint-Odulf,51.04855473,4.06176637,6
2432,Sint-Onkomenakerk,50.94455075,3.866084777,6
2457,Sint-Pauluskerk,51.09457044,3.912066755,6
54,Sint-Barbarakerk,50.99842308,5.564253391,5
57,Sint-Jozefkerk,50.95310615,5.559324786,5
62,Sint-Ursmaruskerk,51.03863311,4.165223827,5
156,Sint-Jobkerk,50.98833706,5.274629061,5
165,Sint-Pietersbandenkerk,51.01835296,3.957935776,5
206,Sint-Jozefkerk,50.93394697,5.521982199,5
259,Sint-Guilielmuskerk,51.18147895,2.839875425,5
313,Sint-Martinuskerk,51.00099539,4.583623021,5
327,Sint-Aldegondiskerk,50.99641016,4.069234641,5
398,Kerk Maagd der Armen,50.98741264,5.411313734,5
418,Sint-Leonarduskerk,51.04442163,4.326253642,5
425,Sint-Bernarduskerk,50.75475106,4.568007077,5
458,Sint-Martinuskerk,50.77260359,4.538156228,5
541,Onze-Lieve-Vrouw-Boodschapskerk,50.94963679,5.230776515,5
549,Sint-Bavokerk,50.92305033,3.971507315,5
600,Sint-Albertuskerk,51.00936664,5.513400025,5
682,Heilige Kruisverheffingkerk,50.92695138,3.880564122,5
695,Sint-Augustinuskerk,50.83119574,3.312932293,5
717,Abdij van Affligem,50.92442573,4.113939085,5
739,0,50.88070427,4.843154494,5
768,Sint-Jozefkerk,51.06718031,4.074086044,5
799,Sint-Margrietkerk,51.11457887,4.138362767,5
873,Heilige Familiekapel,51.26287689,5.023234836,5
898,Kapel van Pontfort,51.26142209,5.044554832,5
993,Onze-Lieve-Vrouwkerk,51.17543635,2.877514124,5
1019,Sint-Martinuskerk,50.77357876,5.181269526,5
1079,Kapel Onze Lieve Vrouw Zeven Weeën,51.11344952,4.142500013,5
1135,Sint-Andreaskerk,50.8467381,5.154022297,5
1143,Onze-Lieve-Vrouw-Tenhemelopnemingskerk,50.83289142,5.164560308,5
1191,Sint-Odulphuskerk,50.8224467,5.127417328,5
1206,Sint-Aldegondiskerk,50.87554835,5.307464431,5
1220,Sint-Martinuskerk,50.94756473,4.756138376,5
1264,0,50.82384673,3.29892235,5
1323,Sint-Antonius Abtkerk,50.98119441,4.572374793,5
1337,Sint-Catharinakerk,50.92541408,4.807222553,5
1624,Sint-Martinuskerk,50.88123848,4.842182781,5
1633,Onze-Lieve-Vrouwekerk,51.12139308,3.926163386,5
1699,Sint-Bernarduskerk,50.89675199,4.82503527,5
1846,Sint-Rita,50.84074053,3.292979514,5
1945,Sint-Michielskerk,50.92062917,3.860032382,5
1979,0,50.92546758,3.883649142,5
1981,Sint-Pharaïldiskerk,50.96619817,3.927724913,5
1990,Sint-Fledericuskerk,50.93174282,3.896328881,5
2000,Sint-Jozefkerk,51.0385421,4.588976111,5
2030,0,50.77676948,4.52491998,5
2119,Onze-Lieve-Vrouwekerk,51.18438226,3.003890908,5
2173,Heilig Hartkerk,51.1259616,4.199581295,5
2180,Sint-Egidiuskerk,51.21826893,4.127958752,5
2194,0,50.79075105,3.250085161,5
2262,Onze-Lieve-Vrouwkerk,51.04816883,4.036351832,5
2333,Onze-Lieve-Vrouw ten Hemel Opgenomenkerk,51.21102954,4.597662861,5
2350,Onze-Lieve-Vrouw Geboortekerk,51.26715507,4.867617815,5
2371,Sint-Willibrorduskerk,51.24055613,4.966406252,5
2426,Onze-Lieve-Vrouw-Onbevlekt-Ontvangenkerk,50.78162886,5.21336998,5
2447,Abdij van Affligem,50.92449475,4.113253176,5
2450,Kapel OLV Van Bijstand,50.89693327,4.012375709,5
2483,Sint-Catharinakerk,51.16825855,3.857564395,5
26,Sint-Martinuskerk,51.26734664,5.084976873,4
30,Heilig Hartkerk,51.20137756,3.938282084,4
